metabolite_name	S00017985	S00017986	S00017987	S00017988	S00017989	S00017990	S00017991	S00017992	S00017993	S00017994	S00017995	S00017996	S00017997	S00017998	S00017999	S00018000	S00018001	S00018002	S00018003	S00018004	S00018005	S00018006	S00018007	S00018008	S00018009	S00018010	S00018011	S00018012	S00018013	S00018014	S00018015	S00018016	S00018017	S00018018	S00018019	S00018020	S00018021	S00018022	S00018023	S00018024	S00018025	S00018026	S00018027	S00018028	S00018029	S00018030	S00018031	S00018032	S00018033	S00018034	S00018035	S00018036	S00018037	S00018038	S00018039	S00018040	S00018041	S00018042	S00018043	S00018044	S00018045	S00018046	S00018047	S00018048	S00018049	S00018050	S00018051	S00018052	S00018053	S00018054	S00018055	S00018056	S00018057	S00018058	S00018059	S00018060	S00018061	S00018062	S00018063	S00018064	S00018065	S00018066	S00018067	S00018068	S00018069	S00018070	S00018071	S00018072	S00018073	S00018074	S00018075	S00018076	S00018077	S00018078	S00018079	S00018080	S00018081	S00018082	S00018083	S00018084
PC 40:2; [M+H]+@8.01	4153.771161	13972.30898	4850.44025	5007.630553	10186.99429	4646.832285	6007.563163	7429.315673	4534.8313	3965.493709	4183.768556	4091.021746	9353.557597	6654.084494	14692.71775	4647.177463	3767.704972	6165.521688	6758.619975	6828.523025	3551.566351	6453.26112	5762.869916	33816.62042	4830.850783	4186.231331	6375.019817	11529.91621	8999.057321	7339.319233	9911.664047	4213.369749	8266.740359	7593.364805	6434.659947	11986.78284	5208.492106	3234.823914	6110.622555	9522.910277	8256.047014	3238.584424	4274.359471	15376.54571	7187.66262	10166.91588	6702.810188	4074.708836	4176.9409	16780.82779	19343.51271	6084.183334	12740.45567	20291.96166	21956.6245	28860.42514	11737.22394	13324.2127	14231.99383	5425.385853	9183.392842	3253.539939	16925.49784	15839.37458	10223.84435	12008.38883	14327.73086	9177.962804	16456.79604	11383.00532	17006.54272	14925.6534	16084.06748	14420.23143	17052.31262	9320.087733	17481.49439	8735.389138	18274.78955	12962.69949	47554.91816	11279.3724	18361.72423	16493.9189	9625.857637	8238.731093	6601.01996	12538.04131	9794.781317	14420.34316	17935.3106	9363.402868	11373.88251	10190.25595	16692.63838	10026.95385	12121.30827	26252.50392	16451.96063	11693.18483
PC 40:3; [M+H]+@7.58	7408.88385	9553.141946	7979.5928	13646.00797	9818.159857	11026.4867	18876.58396	15879.14784	5839.818264	4368.050512	16030.5845	7096.635022	29452.32658	14984.50328	21662.35156	11461.67963	9293.191375	5907.24505	10162.13798	24814.81964	19856.66341	9373.663672	8511.697407	20687.15816	8514.273955	4630.769672	14576.66332	13120.68059	12625.90431	12236.72518	4180.136415	9590.765392	11690.30593	8093.073891	21114.12717	28823.83706	12975.69142	6671.554887	14291.67437	18154.8395	8117.73005	12970.01769	4452.824866	15870.2303	15281.53032	13846.04707	10013.96743	6955.434544	12236.09606	10001.37432	23936.51607	11292.37773	15331.88005	14401.10172	20446.64914	25902.14291	7788.991326	8819.111908	19121.63002	12057.19281	14865.98665	9344.428208	14292.63032	11182.62616	18603.03282	13314.17129	25018.74335	13423.01672	14657.04774	9695.516967	20542.71973	14646.22274	13238.18755	30847.02983	20347.24718	9348.265136	19994.03774	16098.44122	17013.39978	9393.250619	28626.40573	22438.43805	20863.46277	16009.30215	13377.59548	23197.33329	13775.85462	9648.361094	19159.01465	11434.76003	22226.9142	18770.60769	10228.96586	13059.70165	10392.85898	11331.90469	9501.15719	37242.54465	14749.69535	19091.21921
PC 40:4; [M+H]+@7.31	65035.96347	118149.6843	104836.5635	58301.75414	105297.2974	99907.40407	131846.5223	135171.5022	79622.01297	59621.26992	161810.4143	137242.9598	114227.2485	90948.46307	102831.1377	143979.3564	121914.1201	74438.60577	164024.3542	81456.45019	114908.4452	134492.9342	109172.4043	84875.48556	65520.58762	31163.97688	140781.1003	95511.24882	173358.0427	57068.11176	58914.53275	118566.4558	107641.2118	45993.26424	117414.8193	121747.3069	105151.5066	80690.86246	121089.1695	110633.5402	58334.28762	87521.14909	16912.79366	68425.5295	104176.7849	125108.2663	85240.67333	53664.24244	56543.13021	117149.9933	88624.26745	71615.45587	95449.65161	49329.12593	151092.1344	146787.6798	52274.10262	57816.30111	62809.21007	42717.49947	51070.49639	90425.91842	66647.48638	137329.5145	70232.68894	53945.90687	125758.9248	84285.47512	101323.6705	57104.11515	126416.2012	119274.5258	117854.8867	129217.567	140088.8724	103130.0721	93973.86742	84430.08065	67030.38036	111436.2765	58935.2903	120270.6347	154769.8207	144752.3293	117525.3042	256783.0698	105957.7008	38276.9785	61730.72786	85085.97922	102668.5373	90057.70918	45394.59763	90290.709	86049.61831	73323.54803	41223.84235	121864.1754	136225.5686	131315.7146
PC 40:4; [M+Na]+@7.32	2006.747521		4378.486207	1657.83305	6694.097417	3344.556931	3192.396341	6390.750671	5280.97578	2296.666973	4981.810292	4126.8169			16615.49847	2231.363964	3429.289109	6661.76286	4713.828576	2811.572778	8324.54524	9243.555766		6726.108415	2110.592707		7712.039355	21544.11053	15556.63702	4062.676996	1447.340025	5924.407603	6355.222064			11172.13454	8862.939649	6850.766322	6345.276127	13366.88161	4875.838754	2897.275394	5091.484587	19353.47136	7328.418256	8306.250777	6389.541867	4453.086106	6750.958876	9206.504516	18794.73362	3921.042319	35853.14296	6678.033887	14099.6578	25010.67243	10896.59997	4979.203558	8751.379567	3667.565705	14135.46452	20060.64649	12118.35338		2405.82654	10893.39148	7690.389164	3508.989478	7920.626925	9227.655779	18172.22062	12977.95717	7677.66312	12695.82173	15922.74625	6959.569562	17899.68949	19016.79779	10013.54485	27906.89949	34467.10742	11970.23012	15206.25957	16740.33763	10496.91028	22911.23243	5192.719596	7900.565954	10505.31974	4612.546475	6152.086807	4881.483692	3209.905	5559.610994	3296.06684	2891.165776	2049.544675	12860.2348	9823.053058	4628.418834
PC 40:5; [M+H]+@6.94	236948.6633	504079.0548	359276.6581	266559.8664	335088.8102	309230.7278	483582.5324	624857.6632	249334.5031	207683.4891	411936.3249	416013.7823	290614.2307	181412.0678	324494.6313	450242.5565	347554.3003	179078.7657	476940.4951	395088.0834	295446.5337	303478.2636	454078.4496	341209.8367	198080.1339	134418.7961	631981.0663	383874.7231	489458.5883	269222.1858	270176.7129	362107.468	329238.2771	131169.8452	347571.9022	400378.7735	498102.4664	279750.6661	342009.9306	261239.5783	150065.6486	236621.7202	67946.11419	244954.3902	375096.7864	329752.1117	233509.9765	137463.3812	338297.0405	320034.1762	413300.0125	257157.6904	583217.689	192257.2706	428185.0155	428279.2176	131667.9084	191368.1953	192564.8733	163494.5542	133912.2673	276148.4992	256646.8576	481531.3364	171146.9558	251848.5775	280786.4713	282358.321	284339.8327	274157.4996	486841.224	412026.1744	238812.2445	387520.5	354428.9452	298390.6669	365042.3797	225031.192	261050.4418	299486.3885	498314.3816	438572.9087	391018.7504	461107.053	503756.4201	710561.8568	406222.901	84317.28095	302022.8906	287816.3061	338733.3954	329751.6453	172869.156	189985.1977	291654.6453	210354.4884	130997.7243	267887.8863	385936.2947	408632.8242
PC 40:5; [M+Na]+@7.01	6156.481758	8303.15887	3197.925393	10106.81875	7071.754476	8573.987416	9995.622159	8985.423408	7315.086104	5222.304984	7047.642432	14995.15466	4997.86846	3278.362069	6698.370971	5576.074946	12009.69717	6858.533767	7836.435443	7321.635962	3967.269013	6210.139565	7483.001741	17186.59072	5401.866873	6245.847589	9446.209163	7537.620066	7195.677041	11307.06981	8991.982326	8329.848535	9797.051447	3685.876084	8790.766632	5684.826898	13816.13096	9200.789447	9078.416741	7053.515822		10740.29257	2290.020114		10005.07475	8398.793298	7530.70227	2993.475772	9191.776986	19517.24543	5576.198631	4324.16617	9559.779615	5657.441842	8033.841453	9597.137051	2392.556209	1522.698575	6496.578953	14920.10941	1929.106836	2019.951578	5756.931221	7472.655402	3138.167744	5578.613125	5484.186026	4510.549937	4142.856159	4312.179729	3307.229285	4617.45441	4184.373474		7054.143548	6682.710774	10624.6766	4681.785141	6719.66478	3376.476386	13959.08167	4138.637861	3860.014029		4875.929067	9569.637033	4932.477063	2611.350273	5650.476212	8025.515914	5337.066175	4689.002761	5134.356257	1168.758658	2671.99815	8691.031657	2680.701252	13205.05189	6775.90518	5164.308372
PC 40:6; [M+H]+@6.74	776691.8676	2125491.1	828683.0858	529844.8721	456714.8768	328104.4553	1064180.817	1351784.448	663543.2318	715794.6701	855015.3022	918465.0982	1067046.735	420841.6777	422990.7423	736435.7699	583848.8981	385719.7789	1281372.662	976973.2572	757340.9984	739635.8049	1060002.896	928856.6376	644837.1644	265558.8014	1144778.504	798798.9484	1134225.791	670973.3752	599471.5587	509457.9312	343855.5861	179955.849	386991.1593	606004.7935	1002368.497	485560.3878	435670.5462	324627.7036	251388.3009	451450.0458	163978.4966	906243.7935	415728.7024	425927.6378	411510.0473	139412.8882	839470.898	505815.0838	686221.6864	419678.6508	1751606.252	294697.4633	791573.7133	610570.0768	493332.5351	297599.3721	257562.9369	247620.4937	219878.6774	337802.3405	330988.999	571420.7335	299961.505	902825.3843	529467.5259	363223.8491	455377.9444	552980.2442	1574464.328	502348.231	426041.2994	592447.9147	327047.0423	430965.955	967155.3093	556917.0097	394542.2206	495792.3917	1629370.263	1013693.742	680869.5525	1818584.045	685793.4847	470507.8284	456571.6902	150847.9791	1016675.739	433429.7506	522035.2571	356012.554	209087.4973	377192.6452	581150.6142	376398.5765	156562.7596	288218.1705	762216.389	672938.4927
PC 40:6; [M+Na]+@6.83	14459.38287	15575.90886	8900.763416	7743.879058	4525.365362	9098.148167	21436.33431	22712.00757	11141.06159	15901.87737	6298.976978	12456.52634	11542.1672	7976.405072	3492.272389	9730.982423	20075.96694	4494.383159	14063.2834	9009.180556	8633.487177	9698.899991	21705.21901	9067.969566	16578.37143	14933.23543	13883.03806	8229.31689	10847.15679	11990.34192	8913.382118	8037.012302	6732.518555	7519.403628	5255.513475		12760.21386	3529.540985	8239.074209	6229.437982	6515.712836	18514.26057	5928.302109	12934.45977	12648.09377	6486.520592	10901.6874	6190.714475	14610.45355	7469.562024	4597.362442	3690.691142	10913.91638	5866.774325	14380.17256	8042.657844	3057.922389	5430.206122	2492.055983	4001.697999	6506.753418	2384.369445	3574.590798	2960.095346	751.2265177	7444.061168	2741.98838	4543.094464	4919.682132	4427.399165	7982.625498	4241.877659	2925.541997	1179.039647	4706.571159	3262.381543	9717.535792	3962.466339	5915.109074	4644.954464		6562.383228	9807.616281	13291.24481	9106.271261	4180.99739	4164.06105	5533.21359	12462.4051	1673.706897	5308.554746	7038.588597	11002.42326	3262.635545	2920.423767	6077.645936	3333.754597	4819.84657	12505.73206	1912.705501
PC 40:7; [M+H]+@5.28	6667.28794	5028.664914	4943.727118		4941.904039	260.9880788	3442.479319		1705.16304		3633.781695	538.4450919	7291.544467	1077.221251	17143.32415	1420.921539	2778.6507	8817.66136			236.2247474	9852.641762	2098.690286	20149.26586	2912.407317		3893.714509	9151.159886	3496.023837	12236.67565		1517.21559	3447.410289		10796.62233	2918.828947		9262.607353	2547.456775	16231.14856	10592.39744	11724.45313	3803.529178	3864.07101		5950.989991	1642.20592	10684.82745	15649.4619	13795.12747	13742.5196	37949.19157	3390.685872		3457.442303		25665.02553	24203.16055	12489.7662	1667.697896	10294.41852	2988.45514	1848.935562	3540.027049	23187.66567		4229.028347	1874.590488	6275.509457		18332.05603	3778.954918	23258.5556	1311.47768	15399.2826	4733.625311	168.7691056	3354.576119	9070.266603	10448.80046		16738.51843	3357.875146	14172.66471	2030.096206	4862.848425	3183.090004	11517.61175	1766.876644	502.4874076	5228.018065	1542.061651	17522.32984	2652.831183	3068.517867	5656.419038	24048.61464	6542.462416	4978.953975	1630.244174
PC 40:8; [M+H]+@5.83	51122.1942	66596.01498	56229.11888	79981.1301	54660.42259	32091.74658	36967.54292	40763.24634	34546.96833	34059.70542	36957.72219	37452.87441	95896.47078	33277.80236	40533.7259	45438.45583	46324.00858	28978.06334	96816.78417	55995.99034	92556.14636	38449.84611	75214.51492	62415.65258	35949.97257	14338.24182	86335.95544	47943.72024	65634.10713	35141.49382	23468.59974	33888.03891	25249.31783	13867.16578	53435.94527	58279.80008	56043.08289	24009.77261	75719.34783	39262.45533	18172.48505	26314.48455	9468.392387	82286.77779	41141.32569	81704.15488	66360.02198	12677.72652	40274.73462	37133.88647	41739.7356	18025.09003	102274.0766	35305.17874	56413.33874	90526.2145	38171.52851	40365.75451	42698.96517	30287.00503	31815.17642	33996.70868	48781.12848	51913.28559	51368.87783	68447.89292	99575.30634	48941.70737	88557.27669	81829.64465	112122.3815	46940.76383	57503.695	65071.74116	32018.4481	22084.80292	76788.48552	70154.27788	22242.8074	73520.04374	138736.7933	40029.09791	65296.82705	72112.37889	69890.90476	40631.07787	50018.83792	9969.329554	45412.43237	46610.74175	39806.94705	51567.40863	23020.38252	71121.48896	52599.54469	21920.65703	14061.63185	39082.18846	61927.8425	54749.53878
PC 40:8; [M+Na]+@5.81	5182.35398	7710.663497	4246.809274	3241.259298	3155.569941	4596.809567	4914.156909	4715.16231	2987.084395	1792.372757	3809.828267	2181.029999	7837.711375	2808.022147	1483.223472	3091.272392	4489.455264	3869.81865	4563.532997	5520.153598	5118.925138	4121.968529	3337.636615	1827.38436	3115.522717	4709.887722	4145.178085	3244.520794	3512.918917	2656.3611	1596.945827	11629.73449	3143.879134	5204.376249	5959.189628	950.3416722	7014.603732	3990.817133	5390.107368	5982.513919	6889.088766	6873.530482	2199.455594	3600.812836	2232.089784	2994.717464	5879.445633	4169.935031	4095.250159	3178.177054	633.9340194	840.3504235	3996.231547	1483.59111	2610.871957	5222.935269	1676.917962	2513.087445	738.7896974		3923.445806	1469.333805	1876.15479	1923.858793	7998.558906	1855.533945	4409.46934	2228.018738	6182.15526	3280.722253	2445.678004	1669.795021	2444.778035	2604.227491	2035.746507	1391.678137	3015.924827	1098.610617	1115.965799	672.6031047	8870.570829	1409.812412	359.2677792	1777.578901	4826.136549		4542.888202	1251.232049	3227.321477	1341.508909	1399.277526	1813.457312	859.7831882	3119.763353	1822.606799	909.2622291	701.2768221	1465.586031	2208.609675	3435.244265
PC 40:9; [M+H]+@5.71	92381.49462	76769.22397	55693.1598	67669.73264	54322.5572	52374.80638	83299.0035	85223.61701	76417.50131	85037.31763	70255.68562	61692.44805	58620.21509	51186.83933	6318.733184	92153.85892	86695.04513	56700.94004	70528.47612	74371.9665	72441.13008	52669.68091	70439.31749	46353.084	50523.41389	76360.91186	83851.78819	69835.51053	48358.56491	70582.38696	47747.40592	52044.15181	49468.70399	41034.1681	52476.61761	46935.77975	80403.13157	72232.59091	70134.48125	68773.79693	62507.34708	52234.04367	52003.89503	85078.1499	98902.51801	93914.23175	66494.69952	63699.48437	67612.9292	67456.00427	68398.40692	45833.58944	78514.21252	36113.70164	60170.41048	49839.19224	64360.02144	27192.0436	36812.43348	41847.62942	30655.45877	40316.39448	31007.6319	45234.84158	39931.01909	71533.40092	62833.07119	44449.52778	45745.27422	40498.692	53377.49316	31400.48192	64942.64967	52771.48188	41053.11961	32428.14961	66617.44181	58456.52974	32823.60505	42768.07856	80044.97362	56467.92614	66824.46975	67223.09401	45432.2769	18102.60877	49943.77476	23408.77306	59177.14146	59987.85385	51138.63119	41103.87521	32933.11653	37703.38694	44050.21762	46052.18941		53437.87565	4532.263605	52855.27038
PC 40:9; [M+H]+@6.17	92381.49462	76769.22397	55693.1598	67669.73264	54322.5572	52374.80638	83299.0035	85223.61701	76417.50131	85037.31763	70255.68562	61692.44805	58620.21509	51186.83933	36746.358	92153.85892	86695.04513	56700.94004	70528.47612	74371.9665	72441.13008	52669.68091	70439.31749	46353.084	50523.41389	76360.91186	83851.78819	69835.51053	48358.56491	70582.38696	47747.40592	52044.15181	49468.70399	41034.1681	52476.61761	46935.77975	80403.13157	72232.59091	70134.48125	68773.79693	62507.34708	52234.04367	52003.89503	85078.1499	98902.51801	93914.23175	66494.69952	63699.48437	67612.9292	67456.00427	68398.40692	45833.58944	78514.21252	36113.70164	60170.41048	49839.19224	64360.02144	27192.0436	36812.43348	41847.62942	30655.45877	40316.39448	31007.6319	45234.84158	39931.01909	71533.40092	62833.07119	44449.52778	45745.27422	40498.692	53377.49316	31400.48192	64942.64967	52771.48188	41053.11961	32428.14961	66617.44181	58456.52974	32823.60505	42768.07856	80044.97362	56467.92614	66824.46975	67223.09401	45432.2769	18102.60877	49943.77476	23408.77306	59177.14146	59987.85385	51138.63119	41103.87521	32933.11653	37703.38694	44050.21762	46052.18941	27577.21221	53437.87565	68477.14333	52855.27038
PC 41:2; [M+H]+@7.43	5252.665996	6963.020867	9343.930226	6172.561163	7506.351732	4057.626444	4807.675981	6481.218179	4796.209427	4485.934773	7759.412847	5578.356121	7706.407006	11182.15738	11508.85406	9887.950794	4313.029451	10537.77406	14014.56185	13446.09058	10279.30622	3706.313887	7836.466128	3082.881939	7588.773674	1398.686552	7845.187358	4158.621434	14221.09325	2286.151457	6513.359238	10392.76874	9164.175266	4304.771935	6038.828064	3682.577927	7972.066102	8375.820663	10708.74612	4173.973568	4194.25675	1648.715002	1483.408059	2564.919241	10508.47049	6058.401545	5001.558322	4733.283367	9919.785191	6715.910452	13845.2944	2488.409348	7088.858911		3226.663477	2861.022144	2233.492292	7764.582177	21603.39604	10493.60815	6764.408238	8375.71057	6143.013879	20055.47536	6412.093906	6440.963861	7968.56397	4418.989111	9541.392324	13821.32606	12379.15395	6050.912237	7329.118434	10796.29312	12224.709	3878.387618	10204.03566	9982.953408		13972.60802	4168.014954	6614.382283	9358.134998	5507.589805	7713.42871	6705.325584	8335.317363	4278.42124	6745.653026	7991.744813	13333.04526	8720.017624	6010.096972	12158.07954	12009.39858	8285.875141	3499.069858	6825.836244	8213.447165	4791.56156
PC 41:3; [M+H]+@7.20	12889.16546	16397.30328	21769.52651	20019.26909	18941.50987	17454.59686	11025.23944	24995.47985	13413.71866	14785.94967	13603.62114	15608.2122	20244.42574	23228.7902	27652.34221	20334.43843	24493.445	11974.75786	19988.71233	26691.12972	15716.76968	18362.90001	13914.32092	15224.30466	21175.86207	5326.317557	12384.24296	20267.14952	16623.04831	19500.22387	16861.95685	14499.13486	15854.68933	18006.47201	15053.93533	19617.59629	28792.10538	23378.55165	16596.46988	11002.32707	11389.61336	7847.660806	7498.324849	20390.83744	20546.39976	17451.80494	15076.75542	10760.76008	13625.89855	24096.20179	12095.97565	10746.98567	29771.14049	13963.0066	16935.68142	13487.03613	15849.82502	13348.22611	20266.27086	20807.04423	15410.99805	32127.83994	22315.87374	28715.90028	10089.68573	17756.64557	22090.61564	29511.04843	13328.15799	30941.30737	29079.70376	25786.03251	14437.40304	22277.50369	25969.19159	13935.81551	27338.92562	15222.00186	14062.82104	28478.72163	15478.33889	16430.5486	23310.11461	20985.07041	29600.37762	16829.26356	27954.8643	15940.13449	28412.32267	24989.68227	30757.51743	24606.3186	22137.01582	27742.50637	40734.92807	24464.69727	20041.44104	19024.16723	31047.13047	20184.79565
PC 41:4; [M+H]+@6.77	8241.966849	6023.96042	8508.995596	11787.55563	6267.532856	16047.73457	7578.21772	7221.482908	15406.34766	10236.43175	14562.68986	8391.20578	13209.03819	9255.47013	7552.898045	6238.389847	9590.515099	21472.76541	6808.233786	15907.89883	8659.679122	8038.454847	7278.267143		10470.35633	9602.663174	5727.549256	9286.547558	4834.167517	14827.02213	7173.189911	10739.05177	14871.40609	17400.74139	3814.669382	21367.68128	20059.93182	6892.873766	13852.04826	10725.73521	8157.707213	8712.494476	5199.533961	4407.494799	15554.88025	6501.676669	10151.67868	5274.340807	6349.962668	12985.3015	13176.48944	15200.05558	13721.83949	4811.969266	6347.56996	22263.97552	8539.455838	5733.666531	13284.16605	5362.014622	13656.74804	10483.85015	10944.59218	8477.22006	1839.800168		13023.98406	11291.56811		6767.814838	7512.456476	7554.592453	6650.733692	7788.644848	7931.087655	5582.813665	13066.61918	24422.84488	5529.840908	16862.43532	6017.135253	15856.55869	23409.82657	2152.658524	1160.872453	7071.875583		6398.934834	15958.6361	6416.161098	17301.81352	15802.60959	10001.05908	15773.92385	6191.196866	11172.32465	7293.965595	16300.86322	12395.3731	8624.411643
PC 41:6; [M+H]+@6.85	6209.318998	8983.886734	4546.661737	5693.55828	6502.064724	7407.734772	11416.88622	9353.718903	5935.218593	2317.18514	8820.755672	1855.482844	11752.59184	3658.99528	11720.26636	2547.841031	4051.251033	4031.498069	11614.24833	9592.079097	5539.951746	5479.537413	11000.59659	6721.137402	8526.250039	2406.204678	6717.894299	4560.586183	9326.074862	3609.981212	2351.651567		3304.37861	5931.953202	4620.235448	3732.738535	6036.40656	1448.201974	5857.835419	3674.585198	2337.679911	3112.014817	10.77921041		3909.362236	7397.275895	2314.12658	1449.738982	3880.635185	6814.439162	5415.829953	2892.049514	9938.207834	6118.638216	3983.074775	2099.293991	3051.539971	4583.248135	2968.784038	6041.575781	1916.802788	1865.584451	2434.72033	2496.534344	4971.229581	9501.816976	4355.316768	5315.707215	13994.9988	4414.956227	6178.48303	5753.212873	4947.435312	3722.868057	2112.659744	733.4946326	24699.29281	8400.769798	2465.379109	8931.115407	17105.0078	6367.662921	4048.11998	5326.493873	5433.485635	4321.938294	6226.376059	2375.157124	9666.006091	1913.763539	1093.669114	6202.900734	916.4621689	724.468778	8149.867656	5246.225999	46.63767092	3845.748951	9670.060896	1102.061326
